date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:06:34	4441/4441	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Mar%202016%2015:28:03%20GMT	https://www.java.designpatterns.jobs4times.com/decorator-design-pattern.html	D:/html/java/java.designpatterns.jobs4times.com/www.java.designpatterns.jobs4times.com/decorator-design-pattern.html	(from https://www.java.designpatterns.jobs4times.com/)
21:06:36	315167/315167	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Feb%202015%2010:33:39%20GMT	http://img.logos.jobs4times.com/banner%20J4T.jpg	D:/html/java/java.designpatterns.jobs4times.com/img.logos.jobs4times.com/banner%20J4T.jpg	(from https://www.java.designpatterns.jobs4times.com/)
21:06:36	9860/9860	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Mar%202016%2015:28:16%20GMT	https://www.java.designpatterns.jobs4times.com/flyweight-design-pattern.html	D:/html/java/java.designpatterns.jobs4times.com/www.java.designpatterns.jobs4times.com/flyweight-design-pattern.html	(from https://www.java.designpatterns.jobs4times.com/)
21:06:36	5295/5295	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Mar%202016%2012:07:05%20GMT	https://www.java.designpatterns.jobs4times.com/intercepting-filter-design-pattern.html	D:/html/java/java.designpatterns.jobs4times.com/www.java.designpatterns.jobs4times.com/intercepting-filter-design-pattern.html	(from https://www.java.designpatterns.jobs4times.com/)
21:06:37	6263/6263	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Mar%202016%2012:07:19%20GMT	https://www.java.designpatterns.jobs4times.com/front-controller-design-pattern.html	D:/html/java/java.designpatterns.jobs4times.com/www.java.designpatterns.jobs4times.com/front-controller-design-pattern.html	(from https://www.java.designpatterns.jobs4times.com/)
21:06:37	9333/9333	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Mar%202016%2012:07:34%20GMT	https://www.java.designpatterns.jobs4times.com/application-controller-design-pattern.html	D:/html/java/java.designpatterns.jobs4times.com/www.java.designpatterns.jobs4times.com/application-controller-design-pattern.html	(from https://www.java.designpatterns.jobs4times.com/)
21:06:37	9317/9317	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Mar%202016%2012:07:40%20GMT	https://www.java.designpatterns.jobs4times.com/context-object-design-pattern.html	D:/html/java/java.designpatterns.jobs4times.com/www.java.designpatterns.jobs4times.com/context-object-design-pattern.html	(from https://www.java.designpatterns.jobs4times.com/)
21:06:37	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jun%202024%2015:36:37%20GMT	https://www.java.designpatterns.jobs4times.com/value-object%20-design-pattern.html	D:/html/java/java.designpatterns.jobs4times.com/www.java.designpatterns.jobs4times.com/value-object%20-design-pattern.html	(from https://www.java.designpatterns.jobs4times.com/)
21:06:38	3879/3879	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Mar%202016%2012:08:05%20GMT	https://www.java.designpatterns.jobs4times.com/Data-Access-Object-(DAO)-Design-Pattern.html	D:/html/java/java.designpatterns.jobs4times.com/www.java.designpatterns.jobs4times.com/Data-Access-Object-(DAO)-Design-Pattern.html	(from https://www.java.designpatterns.jobs4times.com/)
21:06:38	14057/14057	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Mar%202016%2012:08:27%20GMT	https://www.java.designpatterns.jobs4times.com/business-delegate-design-pattern.html	D:/html/java/java.designpatterns.jobs4times.com/www.java.designpatterns.jobs4times.com/business-delegate-design-pattern.html	(from https://www.java.designpatterns.jobs4times.com/)
21:06:38	13368/13368	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Mar%202016%2012:08:58%20GMT	https://www.java.designpatterns.jobs4times.com/session-facade-design-pattern.html	D:/html/java/java.designpatterns.jobs4times.com/www.java.designpatterns.jobs4times.com/session-facade-design-pattern.html	(from https://www.java.designpatterns.jobs4times.com/)
21:06:38	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jun%202024%2015:36:38%20GMT	https://www.java.designpatterns.jobs4times.com/white.gif	D:/html/java/java.designpatterns.jobs4times.com/www.java.designpatterns.jobs4times.com/white.gif	(from https://www.java.designpatterns.jobs4times.com/styles.css)
21:06:39	8897/8897	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202016%2018:49:22%20GMT	https://www.java.designpatterns.jobs4times.com/singleton.png	D:/html/java/java.designpatterns.jobs4times.com/www.java.designpatterns.jobs4times.com/singleton.png	(from https://www.java.designpatterns.jobs4times.com/singleton-design-patterns.html)
21:06:39	3818/3818	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Mar%202016%2012:06:30%20GMT	https://www.java.designpatterns.jobs4times.com/index.html	D:/html/java/java.designpatterns.jobs4times.com/www.java.designpatterns.jobs4times.com/index-2.html	(from https://www.java.designpatterns.jobs4times.com/singleton-design-patterns.html)
21:06:39	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jun%202024%2015:36:39%20GMT	https://www.java.designpatterns.jobs4times.com/factory-pattern.png	D:/html/java/java.designpatterns.jobs4times.com/www.java.designpatterns.jobs4times.com/factory-pattern.png	(from https://www.java.designpatterns.jobs4times.com/factory-design-pattern.html)
21:06:40	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jun%202024%2015:36:40%20GMT	https://www.java.designpatterns.jobs4times.com/Factory-Method-Design-Pattern.png	D:/html/java/java.designpatterns.jobs4times.com/www.java.designpatterns.jobs4times.com/Factory-Method-Design-Pattern.png	(from https://www.java.designpatterns.jobs4times.com/factory-method-design-pattern.html)
21:06:40	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jun%202024%2015:36:40%20GMT	https://www.java.designpatterns.jobs4times.com/abstract-factory-design-pattern.png	D:/html/java/java.designpatterns.jobs4times.com/www.java.designpatterns.jobs4times.com/abstract-factory-design-pattern.png	(from https://www.java.designpatterns.jobs4times.com/abstract-factory-design-pattern.html)
21:06:41	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jun%202024%2015:36:41%20GMT	https://www.java.designpatterns.jobs4times.com/template-method-design-pattern.png	D:/html/java/java.designpatterns.jobs4times.com/www.java.designpatterns.jobs4times.com/template-method-design-pattern.png	(from https://www.java.designpatterns.jobs4times.com/template-method-design-pattern.html)
21:06:41	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jun%202024%2015:36:41%20GMT	https://www.java.designpatterns.jobs4times.com/command-design-pattern.png	D:/html/java/java.designpatterns.jobs4times.com/www.java.designpatterns.jobs4times.com/command-design-pattern.png	(from https://www.java.designpatterns.jobs4times.com/command-design-pattern.html)
21:06:41	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jun%202024%2015:36:41%20GMT	https://www.java.designpatterns.jobs4times.com/decorator-design-pattern.png	D:/html/java/java.designpatterns.jobs4times.com/www.java.designpatterns.jobs4times.com/decorator-design-pattern.png	(from https://www.java.designpatterns.jobs4times.com/decorator-design-pattern.html)
21:06:42	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jun%202024%2015:36:42%20GMT	https://www.java.designpatterns.jobs4times.com/flyweight-design-pattern.png	D:/html/java/java.designpatterns.jobs4times.com/www.java.designpatterns.jobs4times.com/flyweight-design-pattern.png	(from https://www.java.designpatterns.jobs4times.com/flyweight-design-pattern.html)
