date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:55:06	1077/1077	---M--	200	added ('OK')	image/gif	date:Thu,%2005%20Dec%202013%2021:10:45%20GMT	https://java.scwcd.jobs4times.com/white.gif	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/white.gif	(from https://java.scwcd.jobs4times.com/styles.css)
20:55:07	7023/7023	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Dec%202013%2021:09:36%20GMT	https://java.scwcd.jobs4times.com/ricebk.jpg	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/ricebk.jpg	(from https://java.scwcd.jobs4times.com/styles.css)
20:55:07	18931/18931	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/mode/mode1.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/mode/mode1.png	(from https://java.scwcd.jobs4times.com/Servlet-Technology-Model.html)
20:55:07	8596/8596	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/mode/mode3.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/mode/mode3.png	(from https://java.scwcd.jobs4times.com/Servlet-Technology-Model.html)
20:55:07	23220/23220	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/mode/mode2.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/mode/mode2.png	(from https://java.scwcd.jobs4times.com/Servlet-Technology-Model.html)
20:55:08	23228/23228	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:19%20GMT	https://java.scwcd.jobs4times.com/mode/mod4.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/mode/mod4.png	(from https://java.scwcd.jobs4times.com/Servlet-Technology-Model.html)
20:55:08	6564/6564	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/mode/mod5.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/mode/mod5.png	(from https://java.scwcd.jobs4times.com/Servlet-Technology-Model.html)
20:55:08	10128/10128	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/mode/mod6.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/mode/mod6.png	(from https://java.scwcd.jobs4times.com/Servlet-Technology-Model.html)
20:55:09	10950/10950	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:19%20GMT	https://java.scwcd.jobs4times.com/mode/mod7.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/mode/mod7.png	(from https://java.scwcd.jobs4times.com/Servlet-Technology-Model.html)
20:55:09	15541/15541	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/mode/mod8.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/mode/mod8.png	(from https://java.scwcd.jobs4times.com/Servlet-Technology-Model.html)
20:55:09	14948/14948	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/mode/mod9.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/mode/mod9.png	(from https://java.scwcd.jobs4times.com/Servlet-Technology-Model.html)
20:55:09	62108/62108	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/mode/mod10.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/mode/mod10.png	(from https://java.scwcd.jobs4times.com/Servlet-Technology-Model.html)
20:55:09	23676/23676	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/mode/mod11.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/mode/mod11.png	(from https://java.scwcd.jobs4times.com/Servlet-Technology-Model.html)
20:55:09	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jun%202024%2015:25:09%20GMT	https://java.scwcd.jobs4times.com/scjp/WebRoot/wrong.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/scjp/WebRoot/wrong.png	(from https://java.scwcd.jobs4times.com/Servlet-Technology-Model.html)
20:55:10	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jun%202024%2015:25:10%20GMT	https://java.scwcd.jobs4times.com/scjp/WebRoot/fileio/image003.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/scjp/WebRoot/fileio/image003.png	(from https://java.scwcd.jobs4times.com/Servlet-Technology-Model.html)
20:55:10	49775/49775	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/mode/mod12.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/mode/mod12.png	(from https://java.scwcd.jobs4times.com/Servlet-Technology-Model.html)
20:55:10	24350/24350	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/mode/mod13.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/mode/mod13.png	(from https://java.scwcd.jobs4times.com/Servlet-Technology-Model.html)
20:55:10	12784/12784	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/mode/mod14.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/mode/mod14.png	(from https://java.scwcd.jobs4times.com/Servlet-Technology-Model.html)
20:55:11	74941/74941	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:19%20GMT	https://java.scwcd.jobs4times.com/mode/mod15.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/mode/mod15.png	(from https://java.scwcd.jobs4times.com/Servlet-Technology-Model.html)
20:55:11	318/318	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Dec%202013%2021:09:55%20GMT	https://java.scwcd.jobs4times.com/right.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/right.png	(from https://java.scwcd.jobs4times.com/Structure-Deployment.html)
20:55:12	311/311	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Dec%202013%2021:10:54%20GMT	https://java.scwcd.jobs4times.com/wrong.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/wrong.png	(from https://java.scwcd.jobs4times.com/Structure-Deployment.html)
20:55:12	48879/48879	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/struc/struct1.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/struc/struct1.png	(from https://java.scwcd.jobs4times.com/Structure-Deployment.html)
20:55:12	23951/23951	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/struc/struct2.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/struc/struct2.png	(from https://java.scwcd.jobs4times.com/Structure-Deployment.html)
20:55:12	25868/25868	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/struc/struct3.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/struc/struct3.png	(from https://java.scwcd.jobs4times.com/Structure-Deployment.html)
20:55:13	27361/27361	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/struc/struct4.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/struc/struct4.png	(from https://java.scwcd.jobs4times.com/Structure-Deployment.html)
20:55:13	26797/26797	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/contain1/con1.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/contain1/con1.png	(from https://java.scwcd.jobs4times.com/Web-Container-Model.html)
20:55:13	12584/12584	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/contain1/con2.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/contain1/con2.png	(from https://java.scwcd.jobs4times.com/Web-Container-Model.html)
20:55:14	11085/11085	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/contain1/con3.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/contain1/con3.png	(from https://java.scwcd.jobs4times.com/Web-Container-Model.html)
20:55:14	12494/12494	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/contain1/con4.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/contain1/con4.png	(from https://java.scwcd.jobs4times.com/Web-Container-Model.html)
20:55:14	11248/11248	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/contain1/con5.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/contain1/con5.png	(from https://java.scwcd.jobs4times.com/Web-Container-Model.html)
20:55:14	25252/25252	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/contain1/con6.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/contain1/con6.png	(from https://java.scwcd.jobs4times.com/Web-Container-Model.html)
20:55:15	15244/15244	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/contain1/con7.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/contain1/con7.png	(from https://java.scwcd.jobs4times.com/Web-Container-Model.html)
20:55:15	12217/12217	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/contain1/con8.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/contain1/con8.png	(from https://java.scwcd.jobs4times.com/Web-Container-Model.html)
20:55:15	14935/14935	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/contain1/con9.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/contain1/con9.png	(from https://java.scwcd.jobs4times.com/Web-Container-Model.html)
20:55:15	15288/15288	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/contain1/con91.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/contain1/con91.png	(from https://java.scwcd.jobs4times.com/Web-Container-Model.html)
20:55:15	34730/34730	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/contain1/con101.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/contain1/con101.png	(from https://java.scwcd.jobs4times.com/Web-Container-Model.html)
20:55:16	38562/38562	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/contain1/con10.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/contain1/con10.png	(from https://java.scwcd.jobs4times.com/Web-Container-Model.html)
20:55:16	19903/19903	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/contain1/con111.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/contain1/con111.png	(from https://java.scwcd.jobs4times.com/Web-Container-Model.html)
20:55:16	27757/27757	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/contain1/con11.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/contain1/con11.png	(from https://java.scwcd.jobs4times.com/Web-Container-Model.html)
20:55:17	17981/17981	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/contain1/con12.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/contain1/con12.png	(from https://java.scwcd.jobs4times.com/Web-Container-Model.html)
20:55:18	19908/19908	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/contain1/con13.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/contain1/con13.png	(from https://java.scwcd.jobs4times.com/Web-Container-Model.html)
20:55:18	26016/26016	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/contain1/con15.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/contain1/con15.png	(from https://java.scwcd.jobs4times.com/Web-Container-Model.html)
20:55:19	24143/24143	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/session/ses3.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/session/ses3.png	(from https://java.scwcd.jobs4times.com/Session-Management.html)
20:55:19	28656/28656	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/session/ses1.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/session/ses1.png	(from https://java.scwcd.jobs4times.com/Session-Management.html)
20:55:19	25442/25442	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/contain1/con14.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/contain1/con14.png	(from https://java.scwcd.jobs4times.com/Web-Container-Model.html)
20:55:19	16104/16104	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/session/ses2.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/session/ses2.png	(from https://java.scwcd.jobs4times.com/Session-Management.html)
20:55:19	17580/17580	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/session/lis.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/session/lis.png	(from https://java.scwcd.jobs4times.com/Session-Management.html)
20:55:19	8086/8086	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/session/lis3.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/session/lis3.png	(from https://java.scwcd.jobs4times.com/Session-Management.html)
20:55:19	8841/8841	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/session/lis1.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/session/lis1.png	(from https://java.scwcd.jobs4times.com/Session-Management.html)
20:55:20	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jun%202024%2015:25:20%20GMT	https://java.scwcd.jobs4times.com/session/sreq2.jpg	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/session/sreq2.jpg	(from https://java.scwcd.jobs4times.com/Session-Management.html)
20:55:20	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jun%202024%2015:25:20%20GMT	https://java.scwcd.jobs4times.com/session/sreq3.jpg	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/session/sreq3.jpg	(from https://java.scwcd.jobs4times.com/Session-Management.html)
20:55:20	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jun%202024%2015:25:20%20GMT	https://java.scwcd.jobs4times.com/session/sre4.jpg	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/session/sre4.jpg	(from https://java.scwcd.jobs4times.com/Session-Management.html)
20:55:20	19054/19054	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/session/lis4.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/session/lis4.png	(from https://java.scwcd.jobs4times.com/Session-Management.html)
20:55:21	21813/21813	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/session/lis2.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/session/lis2.png	(from https://java.scwcd.jobs4times.com/Session-Management.html)
20:55:21	176464/176464	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/secur/basicAuth.jpg	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/secur/basicAuth.jpg	(from https://java.scwcd.jobs4times.com/Web-Application-Security.html)
20:55:21	96989/96989	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/secur/clientCert.jpg	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/secur/clientCert.jpg	(from https://java.scwcd.jobs4times.com/Web-Application-Security.html)
20:55:21	93826/93826	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/secur/clientCertNotSecure.jpg	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/secur/clientCertNotSecure.jpg	(from https://java.scwcd.jobs4times.com/Web-Application-Security.html)
20:55:24	4336/4336	---MCZ	200	added ('OK')	application/javascript	etag:W/%2210f0-61b294684f835%22	http://resources.infolinks.com/js/infolinks_main.js	D:/html/java/java.scwcd.jobs4times.com/resources.infolinks.com/js/infolinks_main.js	(from https://java.scwcd.jobs4times.com/JSP-Java-Standard-Tag-Library.html)
20:55:24	95182/95182	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Feb%202015%2017:53:18%20GMT	https://java.scwcd.jobs4times.com/secur/clientCertSecure.jpg	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/secur/clientCertSecure.jpg	(from https://java.scwcd.jobs4times.com/Web-Application-Security.html)
20:55:24	2159/2159	---M-Z	200	added ('OK')	text/css	date:Thu,%2005%20Mar%202015%2019:26:45%20GMT	https://java.scwcd.jobs4times.com/styles1.css	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/styles1.css	(from https://java.scwcd.jobs4times.com/JSP-Custom-Tags-Library.html)
20:55:24	8541/8541	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2013:13:40%20GMT	https://java.scwcd.jobs4times.com/custom/custom-flow.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/custom/custom-flow.png	(from https://java.scwcd.jobs4times.com/JSP-Custom-Tags-Library.html)
20:55:24	20502/20502	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2013:15:08%20GMT	https://java.scwcd.jobs4times.com/custom/jspTag.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/custom/jspTag.png	(from https://java.scwcd.jobs4times.com/JSP-Custom-Tags-Library.html)
20:55:24	118018/118018	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Mar%202015%2013:15:22%20GMT	https://java.scwcd.jobs4times.com/custom/events.jpg	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/custom/events.jpg	(from https://java.scwcd.jobs4times.com/JSP-Custom-Tags-Library.html)
20:55:24	352970/352970	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2013:16:05%20GMT	https://java.scwcd.jobs4times.com/custom/iteration-tag-flow.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/custom/iteration-tag-flow.png	(from https://java.scwcd.jobs4times.com/JSP-Custom-Tags-Library.html)
20:55:25	375413/375413	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2013:15:26%20GMT	https://java.scwcd.jobs4times.com/custom/body-tag.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/custom/body-tag.png	(from https://java.scwcd.jobs4times.com/JSP-Custom-Tags-Library.html)
20:55:25	25174/25174	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2013:15:18%20GMT	https://java.scwcd.jobs4times.com/custom/simple-flow-chart.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/custom/simple-flow-chart.png	(from https://java.scwcd.jobs4times.com/JSP-Custom-Tags-Library.html)
20:55:25	12935/12935	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2013:16:08%20GMT	https://java.scwcd.jobs4times.com/custom/skip-page.png	D:/html/java/java.scwcd.jobs4times.com/java.scwcd.jobs4times.com/custom/skip-page.png	(from https://java.scwcd.jobs4times.com/JSP-Custom-Tags-Library.html)
